OPERATION_ID,MACHINE_ID,PRODUCT_ID,TARGET_UPH,CYCLETIME
System-6CAKA,System-4ACOM006,System-F519LM3AA01,100.34843205574913,35.875
System-6CAKA,System-4ACOM006,System-F519LS5AA01,100.34843205574913,35.875
System-6CAKA,System-4ACOM006,System-F519LYALA03,100.34843205574913,35.875
System-6CAKA,System-4ACOM006,System-F519LYALB02,100.34843205574913,35.875
System-6CAKA,System-4ACOM006,System-F519MAXAA04,100.34843205574913,35.875
System-6CAKA,System-4ACOM006,System-F519MD9SA01,100.34843205574913,35.875
System-6CAKA,System-4ACOM006,System-F519RK6SA01,100.34843205574913,35.875
System-6CAKA,System-4ACOM006,System-F520LF4AA01,100.34843205574913,35.875
System-6CAKA,System-4ACOM006,System-F520LM3AA02,100.34843205574913,35.875
System-6CAKA,System-4ACOM006,System-F520LS5AA01,100.34843205574913,35.875
System-6CAKA,System-4ACOM006,System-F520LS5SA01,100.34843205574913,35.875
System-6CAKA,System-4ACOM006,System-F520LUASA01,100.34843205574913,35.875
System-6CAKA,System-4ACOM006,System-F520LYALA02,100.34843205574913,35.875
System-6CAKA,System-4ACOM006,System-F520MAXAA04,100.34843205574913,35.875
System-6CAKA,System-4ACOM006,System-F520MAXAA05,100.34843205574913,35.875
System-6CAKA,System-4ACOM006,System-F520MAXDA05,100.34843205574913,35.875
System-6CAMA,System-4ACOM190,System-F5A3BBWAB09,105.03282275711159,34.275000000000006
System-6CAMA,System-4ACOM190,System-F5A3BFWAB03,105.03282275711159,34.275000000000006
System-6CAMA,System-4ACOM190,System-F5A3DEYTA01,105.03282275711159,34.275000000000006
System-6CAMA,System-4ACOM190,System-F5A3DEYTB01,105.03282275711159,34.275000000000006
System-6CAMA,System-4ACOM190,System-F5A3JQYCA01,105.03282275711159,34.275000000000006
System-6CAMA,System-4ACOM190,System-F5A3JQYDA01,105.03282275711159,34.275000000000006
System-6CAMA,System-4ACOM190,System-F5A3JX7SA01,105.03282275711159,34.275000000000006
System-6CAMA,System-4ACOM190,System-F5A3LF4AA01,105.03282275711159,34.275000000000006
System-6CAMA,System-4ACOM190,System-F5A3LF4BA01,105.03282275711159,34.275000000000006
System-6CAMA,System-4ACOM190,System-F5A3LF4CA01,105.03282275711159,34.275000000000006
System-6CAMA,System-4ACOM190,System-F5A3LF4CB01,105.03282275711159,34.275000000000006
System-6CAMA,System-4ACOM190,System-F5A3LS5AA01,105.03282275711159,34.275000000000006
System-6CAMA,System-4ACOM190,System-F5A3LS5SA02,105.03282275711159,34.275000000000006
System-6CAMA,System-4ACOM190,System-F5A3LUAAA01,105.03282275711159,34.275000000000006
System-6CAMA,System-4ACOM190,System-F5A3LUASA01,105.03282275711159,34.275000000000006
System-6CAMA,System-4ACOM190,System-F5A3LYALA01,105.03282275711159,34.275000000000006
System-6CAMA,System-4ACOM190,System-F5A3LYALA02,105.03282275711159,34.275000000000006
System-6CAMA,System-4ACOM190,System-F5A3LYALB01,105.03282275711159,34.275000000000006
System-6CAMA,System-4ACOM190,System-F5A3MD9AA01,105.03282275711159,34.275000000000006
System-6CAMA,System-4ACOM190,System-F5A3MD9SA02,105.03282275711159,34.275000000000006
System-6CAMA,System-4ACOM190,System-F5A3PA4AA01,105.03282275711159,34.275000000000006
System-6CAMA,System-4ACOM190,System-F5A3RD3AA04,105.03282275711159,34.275000000000006
System-6CAMA,System-4ACOM190,System-F5A3RD3BA03,105.03282275711159,34.275000000000006
System-6CAMA,System-4ACOM190,System-F5A3RJ3BA01,105.03282275711159,34.275000000000006
System-6CAMA,System-4ACOM190,System-F5A3RK6SA01,105.03282275711159,34.275000000000006
System-6CAMA,System-4ACOM190,System-F5A3RK6TA01,105.03282275711159,34.275000000000006
System-6CAMA,System-4ACOM190,System-F5A3RZWLA03,105.03282275711159,34.275000000000006
System-6CAMA,System-4ACOM190,System-F5A3RZWTA01,105.03282275711159,34.275000000000006
System-6CAMA,System-4ACOM190,System-F5A3WBAAA01,105.03282275711159,34.275000000000006
System-6CAMA,System-4ACOM190,System-F5A3WBABA01,105.03282275711159,34.275000000000006
System-6PAKA,System-4AGEGE32,System-A154AKYAB03,3840,0.9375
System-6PAKA,System-4AGEGE32,System-A154CB5BA01,3840,0.9375
System-6PAKA,System-4AGEGE32,System-A155LYAAA01,3840,0.9375
System-6PAKA,System-4AGEGE32,System-A771AKYAB03,3840,0.9375
System-6PAKA,System-4AGEGE32,System-A771KBXAA01,3840,0.9375
System-6PAKA,System-4AGEGE32,System-A771LYAAA01,3840,0.9375
System-6PAKA,System-4AGEGE32,System-A851CB5BA01,3840,0.9375
System-6PAKA,System-4AGEGE32,System-A851LP4AA01,3840,0.9375
System-6PAKA,System-4AGEGE32,System-F771AKYAB03,3840,0.9375
System-6PAKA,System-4AZZBZ01,System-A153KBXAA02,2400,1.5
System-6PAKA,System-4AZZBZ01,System-A153RZWLA01,2400,1.5
System-6PAKA,System-4AZZBZ01,System-A154KBXAA02,2400,1.5
System-6PAKA,System-4AZZBZ01,System-A154RZWLA01,2400,1.5
System-6PAKA,System-4AZZBZ01,System-A155KBXBB01,2400,1.5
System-6PAKA,System-4AZZBZ01,System-A155RZWLA01,2400,1.5
System-6PAKA,System-4AZZBZ01,System-A158RZWLA01,2400,1.5
System-6PAKA,System-4AZZBZ01,System-A771RZWLA01,2400,1.5
System-6PAKA,System-4AZZBZ01,System-F823RAXAA01,2400,1.5
System-6PAKA,System-4AZZBZ01,System-F823RAXAA02,2400,1.5
System-6PAKA,System-4AZZBZ01,System-F823RZWLA03,2400,1.5
System-6PAKA,System-4AZZBZ01,System-F824RAXAA01,2400,1.5
System-6PAKA,System-4AZZBZ01,System-F824RZWLA03,2400,1.5
System-6PAKA,System-4AZZBZ01,System-F824RZWLA04,2400,1.5
System-6PALA,System-4AZTOC01,System-A154RZWLA01,2880,1.25
System-6PALA,System-4AZTOC01,System-A155KBXBB01,2880,1.25
System-6PALA,System-4AZTOC01,System-A155RZWLA01,2880,1.25
System-6PALA,System-4AZTOC01,System-A158RZWLA01,2880,1.25
System-6PALA,System-4AZTOC01,System-A771AKYAB03,2880,1.25
System-6PALA,System-4AZTOC01,System-A771KBXAA01,2880,1.25
System-6PALA,System-4AZTOC01,System-A771RZWLA01,2880,1.25
System-6PALA,System-4AZTOC01,System-A851LP4AA01,2880,1.25
System-6PALA,System-4AZTOC01,System-F771AKYAB03,2880,1.25
System-6PALA,System-4AZTOC01,System-F823RAXAA01,2880,1.25
System-6PALA,System-4AZTOC01,System-F823RAXAA02,2880,1.25
System-6PALA,System-4AZTOC01,System-F823RZWLA03,2880,1.25
System-6PALA,System-4AZTOC01,System-F824RAXAA01,2880,1.25
System-6PALA,System-4AZTOC01,System-F824RZWLA03,2880,1.25
System-6PALA,System-4AZTOC01,System-F824RZWLA04,2880,1.25
System-6PALA,System-4AZTOC01,System-F833RAXAA01,2880,1.25
System-6PALA,System-4AZTOC01,System-F833RZWLA04,2880,1.25
System-6PALA,System-4AZTOC02,System-D254LYAAA01,3840,0.9375
System-6PALA,System-4AZTOC02,System-D254RK6AA01,3840,0.9375
System-6PALA,System-4AZTOC02,System-D254RZWLA01,3840,0.9375
System-6PALA,System-4AZZAZ01,System-F821BFWAE01,2880,1.25
System-6PALA,System-4AZZAZ01,System-F821KKXAE01,2880,1.25
System-6PALA,System-4AZZAZ01,System-F821LP4AA01,2880,1.25
System-6PALA,System-4AZZAZ01,System-F821QQVAE01,2880,1.25
System-6PALA,System-4AZZAZ01,System-F821RAXAA01,2880,1.25
System-6PALA,System-4AZZAZ01,System-F821RAXAE01,2880,1.25
System-6PALA,System-4AZZAZ01,System-F821RZWLA03,2880,1.25
System-6PALA,System-4AZZAZ01,System-F821RZWLB01,1920,1.875
System-6PALA,System-4AZZAZ01,System-F821RZWLE01,2880,1.25
System-6PALA,System-4AZZAZ02,System-A156RZWLA01,2880,1.25
System-6PALA,System-4AZZAZ02,System-D254RM7AA01,3840,0.9375
System-6PALA,System-4AZZAZ02,System-D254RZWLA02,2880,1.25
System-6PALA,System-4AZZC103,System-F821CBXBA01,1920,1.875
System-6PALA,System-4AZZC103,System-F821DC4AA01,2880,1.25
System-6PALA,System-4AZZC103,System-F821LQ9QA01,1920,1.875
System-6PALA,System-4AZZC103,System-F821LQ9RA01,1920,1.875
System-6PALA,System-4AZZC103,System-F821RM7AA01,2880,1.25
System-6PALA,System-4AZZC103,System-F821SP9AA01,1920,1.875
System-6PALA,System-4AZZIC09,System-F156AKYAB01,2880,1.25
System-6PALA,System-4AZZIC09,System-F156CB5BB01,2880,1.25
System-6PALA,System-4AZZIC09,System-F156LP4AA01,2880,1.25
System-6PAMA,System-4AB2RD01,System-F760LYALA02,50.4,71.42857142857143
System-6PANC,System-4AZZFZ05,System-A152GGSAA17,282,12.8
System-6PANC,System-4AZZFZ05,System-A152QAVAA04,282,12.8
System-6PANC,System-4AZZFZ05,System-A152QBVAB01,282,12.8
System-6PANC,System-4AZZFZ05,System-A152TF5AA01,282,12.8
System-6PANC,System-4AZZFZ05,System-A152TF5AB01,282,12.8
System-6PANC,System-4AZZFZ05,System-A152TF5AD01,282,12.8
System-6PANC,System-4AZZFZ05,System-D417LYAAA01,550,6.5
System-6PANC,System-4AZZFZ05,System-D417RK6AA01,570,6.3
System-6PANC,System-4BGN0004,System-F140RZWLA02,196,18.4
System-6PANC,System-4AZZFZ05,System-F152ACWLA04,423,8.5
System-6PANC,System-4AZZFZ05,System-F152AKYAA10,423,8.5
System-6PANC,System-4AZZFZ05,System-F152BBWAA05,282,12.8
System-6PANC,System-4AZZFZ05,System-F152BBWLA05,282,12.8
System-6PANC,System-4AZZFZ05,System-F152DC4AA01,423,8.5
System-6PANC,System-4AZZFZ05,System-F152EA4AA02,423,8.5
System-6PANC,System-4AZZFZ05,System-F152EA4RA02,423,8.5
System-6PANC,System-4AZZFZ05,System-F152GGXAA05,423,8.5
System-6PANC,System-4AZZFZ05,System-F152HHXAB02,423,8.5
System-6PANC,System-4AZZFZ05,System-F152KBXAA04,423,8.5
System-6PANC,System-4AZZFZ05,System-F152KF2AA06,423,8.5
System-6PANC,System-4AZZFZ05,System-F152LYALA02,423,8.5
System-6PANC,System-4AZZFZ05,System-F152QQVAA09,282,12.8
System-6PANC,System-4AZZFZ05,System-F152TF5AA01,423,8.5
System-6PANC,System-4AZZFZ05,System-F152TF5AD01,423,8.5
System-6PANC,System-4AZZFZ05,System-F152TF5AJ01,423,8.5
System-6PANC,System-4AZZFZ05,System-F152TF7AE01,423,8.5
System-6PANC,System-4AZZFZ05,System-R700RZWAA03,405,8.9
System-6PANC,System-4AZZFZ05,System-R700TF6TA01,405,8.9
System-6PANC,System-4AZZFZ05,System-R750LYAAA01,315,11.4
System-6PANC,System-4AZZFZ05,System-R750LYABA01,315,11.4
System-6PANC,System-4AZZFZ05,System-R750MA5CA06,330,10.9
System-6PANC,System-4AZZFZ05,System-R750TF9AA01,405,8.9
System-6PANC,System-4AZZFZ05,System-R750TG6AA07,330,10.9
System-6PANC,System-4AZZFZ05,System-R750TG6AA09,330,10.9
System-6PANC,System-4AZZFZ05,System-R750TG6AA10,330,10.9
System-6PANC,System-4AZZFZ05,System-R750TG6BA08,330,10.9
System-6PANC,System-4AZZFZ05,System-R750TG6BA10,330,10.9
System-6PANC,System-4AZZFZ05,System-R750TG8AA02,330,10.9
System-6PANC,System-4AZZFZ05,System-R750TG8AA03,330,10.9
System-6PANC,System-4AZZFZ05,System-R750TG9CA03,330,10.9
System-6PANC,System-4AZZFZ05,System-R750TGAAA01,330,10.9
System-6PANC,System-4AZZFZ05,System-R750TGAAA02,330,10.9
System-6PANC,System-4AZZFZ05,System-R750TGAAA03,330,10.9
System-6PANC,System-4AZZFZ05,System-R750TGAAB01,330,10.9
System-6PANC,System-4AZZFZ05,System-R750TGAAB03,330,10.9
System-6PANC,System-4AZZFZ05,System-R750TGABA01,330,10.9
System-6PANC,System-4AZZFZ05,System-R750TGBBA01,330,10.9
System-6PANC,System-4AZZFZ05,System-R750TGCAA02,330,10.9
System-6PASA,System-4AZZIZ18,System-R200GT7CA03,18,192
System-6PANC,System-4AZZFZ05,System-A152CCTAA01,282,12.8
System-6PANC,System-4AZZFZ05,System-A152GGNAB01,282,12.8
System-6PAUK,System-4AZZC108,System-F124LP4CA03,12,300
System-6PAUK,System-4AZZC108,System-F124LPCPA02,20,180
System-6PAUK,System-4AZZC108,System-F124LPCPB02,20,180
System-6PAUK,System-4AZZC108,System-F124LPCSA02,20,180
System-6PAUK,System-4AZZC108,System-F124LPCSB02,20,180
System-6PAUK,System-4AZZC108,System-F124LPCTA02,20,180
System-6PAUK,System-4AZZC108,System-F124LPCTB02,20,180
System-6PAUK,System-4AZZC108,System-F124LPCUB01,20,180
System-6PAUK,System-4AT6HV04,System-F195LYALA03,45,80
System-6PAUK,System-4AT6HV04,System-F195LYALB03,45,80
System-6PAUK,System-4AT6HV04,System-F195LYALC03,45,80
System-6PAUK,System-4AT6HV04,System-F195LYALD03,45,80
System-6PAUK,System-4AT6HV04,System-F195LYALE01,45,80
System-6PAUK,System-4AT6HV04,System-F195LYALF01,45,80
System-6PAUK,System-4AT6HV04,System-F195LYALG01,45,80
System-6PASA,System-4AZZIZ18,System-R200RF3CA04,13,276.9230769230769
System-6PAWQ,System-4A199905,System-F738RMCLA01,20,180
System-6PAWQ,System-4A199905,System-F859RMCLA01,20,180
System-6PAWQ,System-4A199905,System-F859RMCLB01,20,180
System-6PAPD,System-4AZZIC22,System-R700RZWAA03,33.599999999999994,107.14285714285717
System-6PAPD,System-4AZZIC22,System-R750TG6AA10,31.499999999999996,114.28571428571429
System-6PAPD,System-4AZZIC22,System-R750TG6BA10,31.499999999999996,114.28571428571429
System-6PAPD,System-4AZZIC22,System-R750TG8AA03,31.499999999999996,114.28571428571429
System-6PAPD,System-4AZZIC22,System-R750TG9CA03,31.499999999999996,114.28571428571429
System-6PAPD,System-4AZZIC22,System-R750TGAAB01,31.499999999999996,114.28571428571429
System-6PAPD,System-4AZZIC22,System-R750TGABA01,31.499999999999996,114.28571428571429
System-6PAWQ,System-4A199905,System-F372TLALB01,36,100
System-6PAMC,System-4ACDC101,System-F760LQDRA01,10,360
System-6PAUK,System-4AZZC108,System-F124LPCTA03,20,180
System-6PAUK,System-4AZZC108,System-F124LPCTB03,20,180
System-6PAUK,System-4AT6HV04,System-F124LYALB04,45,80
System-6PAUK,System-4AT6HV04,System-F124LYALE04,45,80
System-6PAUK,System-4AZZC108,System-F124LPCUB02,20,180
System-6PAWQ,System-4A200502,System-F139TEELA01,20,180
System-6PAWQ,System-4A200502,System-F372TEELA01,20,180
System-6PAWQ,System-4A200502,System-F374TEELA01,20,180
System-6PAWQ,System-4A200502,System-F375TEELA01,20,180
System-6PAWQ,System-4A199904,System-F371YPBLA01,15,240
System-6PAWQ,System-4A200503,System-F375TJCSB01,36,100
System-6PAWQ,System-4A200503,System-F375TKCSA01,36,100
System-6PARK,System-4BOC0005,System-R120RK6NA04,17,211.76470588235293
System-6PARK,System-4BOC0005,System-R120RK6SA02,17,211.76470588235293
System-6PARK,System-4BOC0005,System-R120RK6PA02,17,211.76470588235293
System-6PAQB,System-4AZZEV01,System-F151RK6AA01,42,85.71428571428571
System-6PAQB,System-4AZZEV01,System-F151RK6LA01,42,85.71428571428571
System-6PAQB,System-4AZZEV01,System-F151RZWAA08,42,85.71428571428571
System-6PAQB,System-4AZZEV01,System-F151RZWLA04,42,85.71428571428571
System-6PAPD,System-4AWMMI01,System-R701LYAAA01,50.4,71.42857142857143
System-6PAPD,System-4AWMMI01,System-R701LYABA01,50.4,71.42857142857143
System-6PAPD,System-4AGRIC01,System-R750GRAAA01,21,171.42857142857142
System-6PANC,System-4AZZFZ05,System-A152AZPBB01,282,12.8
System-6PALA,System-4AZTOC01,System-R207RAXCA03,2880,1.25
System-6PALA,System-4AZTOC01,System-R207RZWNA01,2880,1.25
System-6PALA,System-4AZTOC01,System-R207RZWNA02,2880,1.25
System-6PALA,System-4AZTOC01,System-R207RZWPA01,2880,1.25
System-6PALA,System-4AZTOC01,System-R207RZWPA02,2880,1.25
System-6PALA,System-4AZTOC01,System-R702RZWAA02,2880,1.25
System-6PALA,System-4AZTOC01,System-R703DC4NA03,2880,1.25
System-6PALA,System-4AZTOC01,System-R703MA5AA01,2880,1.25
System-6PALA,System-4AZTOC01,System-R703RK6NA01,2880,1.25
System-6PALA,System-4AZTOC01,System-R703RM7NA01,2880,1.25
System-6PALA,System-4AZTOC02,System-R276KUAAA01,2880,1.25
System-6PALA,System-4AZTOC02,System-R276KUABA01,2880,1.25
System-6PALA,System-4AZTOC02,System-R276KUADA01,1920,1.875
System-6PALA,System-4AZTOC02,System-R704DC4NA01,2880,1.25
System-6PALA,System-4AZTOC02,System-R704DE4CA01,2880,1.25
System-6PALA,System-4AZTOC02,System-R704GACAA01,2880,1.25
System-6PALA,System-4AZTOC02,System-R704GRAAA01,2880,1.25
System-6PALA,System-4AZTOC02,System-R704LYAAA01,2880,1.25
System-6PALA,System-4AZTOC02,System-R704LYABA01,2880,1.25
System-6PALA,System-4AZTOC02,System-R704NC5AA01,2880,1.25
System-6PALA,System-4AZTOC02,System-R704RK6NA02,2880,1.25
System-6PALA,System-4AZTOC02,System-R704RM7AA02,2880,1.25
System-6PALA,System-4AZZAZ01,System-R276LQ9RA01,1920,1.875
System-6PALA,System-4AZZAZ01,System-R280LYAQA01,1920,1.875
System-6PAKA,System-4AZZBZ01,System-R207RAXCA03,2400,1.5
System-6PAKA,System-4AZZBZ01,System-R207RZWNA01,2400,1.5
System-6PAKA,System-4AZZBZ01,System-R207RZWNA02,2400,1.5
System-6PAKA,System-4AZZBZ01,System-R207RZWPA01,2400,1.5
System-6PAKA,System-4AZZBZ01,System-R207RZWPA02,2400,1.5
System-6PAKA,System-4AZZBZ01,System-R702RZWAA02,2400,1.5
System-6PALA,System-4AZZC103,System-R204DC4CA01,2880,1.25
System-6PALA,System-4AZZC103,System-R204RAXCA01,2880,1.25
System-6PALA,System-4AZZC103,System-R204RAXCA02,2880,1.25
System-6PALA,System-4AZZC103,System-R204RAXNA02,2880,1.25
System-6PALA,System-4AZZC103,System-R204RF3CA01,2880,1.25
System-6PALA,System-4AZZC103,System-R204RF5CA01,2880,1.25
System-6PALA,System-4AZZC103,System-R204RF5DA01,2880,1.25
System-6PALA,System-4AZZC103,System-R204RZWFA01,2880,1.25
System-6PALA,System-4AZZC103,System-R204RZWPA01,2880,1.25
System-6PALA,System-4AZZC103,System-R276AS4CB01,1920,1.875
System-6PALA,System-4AZZC103,System-R276AS4CC01,1920,1.875
System-6PARC,System-4AZZGZ06,System-F200LQDRA04,72,50
System-6PASA,System-4AZZIZ18,System-R200YAYNA04,10,360
System-6PASA,System-4AZZIZ18,System-R200RAXCA02,36,100
System-6PASA,System-4AZZIZ18,System-R200RAXCB01,36,100
System-6PASA,System-4AZZIZ18,System-R200RAXNA02,36,100
System-6PASA,System-4AZZIZ18,System-R200RAXNB01,36,100
System-6PASA,System-4BGN0001,System-R200RD3CA02,38,94.73684210526316
System-6PASA,System-4AT6RA05,System-R2A4LYAEA04,46,78.26086956521739
System-6PASA,System-4AT6RA05,System-R2A4LYAFA04,46,78.26086956521739
System-6PASA,System-4AT6RA05,System-R2A4LYACA04,46,78.26086956521739
System-6PASA,System-4AT6RA05,System-R2A4LYANA04,46,78.26086956521739
System-6PASA,System-4AT6RA05,System-R2A4LYAPA04,46,78.26086956521739
System-6PASA,System-4BGN0001,System-R200RZWNB01,38,94.73684210526316
System-6PATA,System-4AZZIZ01,System-D104RZWAA06,64,56.25
System-6PATA,System-4AZZIZ01,System-D108RZWAA06,64,56.25
System-6PAUA,System-4ARZHB02,System-D300RK6AB03,25,144
System-6PAUA,System-4ARZHB02,System-D300RK6LA03,25,144
System-6PAUA,System-4ARZHB02,System-D300RK6LB01,25,144
System-6PAUA,System-4ARZHB02,System-D300RK6AA03,25,144
System-6PAUB,System-4B999995,System-F101RD3LA01,59.99999999999999,60.00000000000001
System-6PAUB,System-4B999995,System-F101RZWLB08,59.99999999999999,60.00000000000001
System-6PAUB,System-4B999995,System-F101RK6LA02,59.99999999999999,60.00000000000001
System-6PAUB,System-4B999995,System-F101RZWAA10,59.99999999999999,60.00000000000001
System-6PAUB,System-4B999995,System-F101RZWAB09,59.99999999999999,60.00000000000001
System-6PAUB,System-4B999995,System-F101RZWMA07,59.99999999999999,60.00000000000001
System-6PAUC,System-4B999997,System-D100RZWBA11,38.76923076923077,92.85714285714286
System-6PAUC,System-4B999997,System-D100RZWLB09,38.76923076923077,92.85714285714286
System-6PAUC,System-4B999997,System-D100RZWPA10,38.76923076923077,92.85714285714286
System-6PAUC,System-4B999997,System-D100RZWLA10,38.76923076923077,92.85714285714286
System-6PAUC,System-4B999997,System-D100RZWAA11,38.76923076923077,92.85714285714286
System-6PAUD,System-4ARZHTO1,System-C800RD3LB01,5,720
System-6PAUD,System-4ARZHTO1,System-C800RD3MA01,5,720
System-6PAUD,System-4ARZHTO1,System-C800RZWLB05,5,720
System-6PAUE,System-4B999980,System-F728RAXAA03,10,360
System-6PAUE,System-4B999980,System-F728RAXLA03,10,360
System-6PAUE,System-4B999980,System-F728RZWLA10,10,360
System-6PAUE,System-4B999980,System-D500RZWMA04,10,360
System-6PAUD,System-4ARZHTO1,System-B100RD3LA02,10,360
System-6PAUK,System-4AZZC108,System-F124LP4DA02,12,300
System-6PAUK,System-4AZZC108,System-F124LP4LC07,12,300
System-6PAUK,System-4AZZC108,System-F124LP4AB07,12,300
System-6PAUJ,System-4BGQ0001,System-F717RD3AA02,12,300
System-6PAUJ,System-4BGQ0001,System-F717RD3AA03,12,300
System-6PAUJ,System-4BGQ0001,System-F717RK6AA02,12,300
System-6PAUK,System-4AT6HV04,System-F124LQ9YA06,45,80
System-6PAUK,System-4AT6HV04,System-D901LYALA01,50,72
System-6PASA,System-4AZZIZ18,System-R501RMBMT02,20.16,178.57142857142858
System-6PAMA,System-4BC10015,System-R202KUAAA01,19.5,184.6153846153846
System-6PAMA,System-4BC10015,System-R202KUABA01,19.5,184.6153846153846
System-6PAMA,System-4BC10015,System-R202RF3CA02,9.75,369.2307692307692
System-6PAMA,System-4BC10015,System-R202RF5CA01,19.5,184.6153846153846
System-6PAMA,System-4BC10015,System-R202RF5DA01,19.5,184.6153846153846
System-6PASA,System-4BGN0001,System-R200RZWCA05,38.76923076923077,92.85714285714286
System-6PASA,System-4BGN0001,System-R200RZWEA07,38.76923076923077,92.85714285714286
System-6PASA,System-4BGN0001,System-R200RZWEB01,38.76923076923077,92.85714285714286
System-6PASA,System-4BGN0001,System-R200RZWFA05,38.76923076923077,92.85714285714286
System-6PASA,System-4BGN0001,System-R200RZWFB01,38.76923076923077,92.85714285714286
System-6PASA,System-4BGN0001,System-R200RZWGA02,38.76923076923077,92.85714285714286
System-6PASA,System-4BGN0001,System-R200RZWNA05,38.76923076923077,92.85714285714286
System-6PASA,System-4BGN0001,System-R200RZWNA06,38.76923076923077,92.85714285714286
System-6PASA,System-4BGN0001,System-R200RZWPA08,38.76923076923077,92.85714285714286
System-6PANC,System-4BGN0004,System-R202GRACA01,270,13.333333333333334
System-6PANC,System-4BGN0004,System-R202GT7CA01,245.45454545454544,14.666666666666668
System-6PANC,System-4BGN0004,System-R202GT7NA01,245.45454545454544,14.666666666666668
System-6PANC,System-4BGN0004,System-R202KUAAA01,158.8235294117647,22.666666666666668
System-6PANC,System-4BGN0004,System-R202KUABA01,158.8235294117647,22.666666666666668
System-6PAWQ,System-4A200502,System-F375LPCXB02,15,240
System-6PAWQ,System-4A200502,System-F375LPCXC02,15,240
System-6PAWQ,System-4A200502,System-F375LPCXD01,15,240
System-6PAWQ,System-4A200502,System-F375RD3BA02,36,100
System-6PAWQ,System-4A200502,System-F375TLASA01,36,100
System-6PAWQ,System-4A200502,System-F4A9LPCSX01,30,120
System-6PAWQ,System-4A200502,System-F859RD3LB04,15,240
System-6PAWQ,System-4A200503,System-F139TIBLA01,23,156.52173913043478
System-6PAWQ,System-4A200503,System-F372TIBLA01,15,240
System-6PAWQ,System-4A200503,System-F372TIBLB01,15,240
System-6PAWQ,System-4A200503,System-F372TIBLC01,15,240
System-6PAWQ,System-4A200503,System-F372TJCLA02,36,100
System-6PAWQ,System-4A200503,System-F372TKCLA01,36,100
System-6PAWQ,System-4A200503,System-F374TIBLA01,15,240
System-6PAWQ,System-4A200503,System-F374TIBLB01,15,240
System-6PAWQ,System-4A200503,System-F374TJCLA01,54,66.66666666666667
System-6PAWQ,System-4A200503,System-F374TJCLB01,54,66.66666666666667
System-6PAWQ,System-4A200503,System-F374TKCLA01,54,66.66666666666667
System-6PAWQ,System-4A200503,System-F374TLALA01,54,66.66666666666667
System-6PAWQ,System-4A200503,System-F374TLALB01,54,66.66666666666667
System-6PAWQ,System-4A200503,System-F374YPBLA01,15,240
System-6PAWQ,System-4A200503,System-F374YPBLB01,15,240
System-6PAWQ,System-4A200503,System-F375TC6LA02,30,120
System-6PAWQ,System-4A200503,System-F375TIBLA01,15,240
System-6PAWQ,System-4A200503,System-F375TIBLB01,15,240
System-6PAWQ,System-4A200503,System-F375TJCLA01,36,100
System-6PAWQ,System-4A200503,System-F375TJCLB01,36,100
System-6PAWQ,System-4A200503,System-F375TKCLA01,36,100
System-6PAWQ,System-4A199905,System-F859RD3LB02,15,240
System-6PAWQ,System-4A199905,System-F859RD3LB03,15,240
System-6PALA,System-4AZZC103,System-R276PA4CA01,1920,1.875
System-6PALA,System-4AZZC103,System-R276RM7CA01,2880,1.25
System-6PALA,System-4AZZC103,System-R276RM7CA02,1920,1.875
System-6PALA,System-4AZZC103,System-R276RM7NA01,2880,1.25
System-6PALA,System-4AZZC103,System-R276RM7NA02,1920,1.875
System-6PALA,System-4AZZC103,System-R276RZWCA01,2880,1.25
System-6PALA,System-4AZZC103,System-R276RZWNA01,2880,1.25
System-6PALA,System-4AZZC103,System-R276YAYCA01,2880,1.25
System-6PALA,System-4AZZC103,System-R280AS4EA01,1920,1.875
System-6PALA,System-4AZZC103,System-R280AS4EB01,1920,1.875
System-6PALA,System-4AZZC103,System-R280AS4EC01,1920,1.875
System-6PALA,System-4AZZC103,System-R280DC4EA01,2880,1.25
System-6PANC,System-4AZZFZ05,System-R700RZWAA01,405,8.88888888888889
System-6PANC,System-4AZZFZ05,System-R700RZWAA02,405,8.88888888888889
System-6PANC,System-4AZZFZ05,System-R700TF6CA01,405,8.88888888888889
System-6PANC,System-4AZZFZ05,System-R701LYAAA01,245.74468085106383,14.64935064935065
System-6PANC,System-4AZZFZ05,System-R701LYABA01,245.74468085106383,14.64935064935065
System-6PANC,System-4AZZFZ05,System-R701RM7AA01,405,8.88888888888889
System-6PANC,System-4AZZFZ05,System-R750GRAAA01,405,8.88888888888889
System-6PANC,System-4AZZFZ05,System-R750TF9AA02,405,8.88888888888889
System-6PANC,System-4AZZFZ05,System-R750TG6AA04,405,8.88888888888889
System-6PANC,System-4AZZFZ05,System-R750TG6AA05,405,8.88888888888889
System-6PANC,System-4AZZFZ05,System-R750TG6AA08,405,8.88888888888889
System-6PANC,System-4AZZFZ05,System-R750TG6BA05,405,8.88888888888889
System-6PANC,System-4AZZFZ05,System-R750TG6BA06,405,8.88888888888889
System-6PANC,System-4AZZFZ05,System-R750TG6BA07,405,8.88888888888889
System-6PANC,System-4AZZFZ05,System-R750TG9CA01,405,8.88888888888889
System-6PANC,System-4AZZFZ05,System-R751MA5CA01,405,8.88888888888889
System-6PANC,System-4AZZFZ05,System-R751MA5EA01,405,8.88888888888889
System-6PANC,System-4AZZFZ05,System-R751MA5EA02,405,8.88888888888889
System-6PALA,System-4AZZIC09,System-R204GRACA01,2880,1.25
